all_loans_received,allocated_federal_election_levin_share,cash_on_hand_beginning_period,committee_designation,committee_designation_full,committee_id,committee_name,committee_state,committee_type,committee_type_full,contribution_refunds,contributions,contributions_ie_and_party_expenditures_made_percent,convention_exp,coordinated_expenditures_by_party_committee,coverage_end_date,coverage_start_date,cycle,disbursements,exp_prior_years_subject_limits,exp_subject_limits,fed_candidate_committee_contributions,fed_candidate_contribution_refunds,fed_disbursements,fed_election_activity,fed_operating_expenditures,fed_receipts,federal_funds,filing_frequency,filing_frequency_full,first_f1_date,first_file_date,independent_expenditures,individual_contributions,individual_contributions_percent,individual_itemized_contributions,individual_unitemized_contributions,itemized_convention_exp,itemized_other_disb,itemized_other_income,itemized_other_refunds,itemized_refunds_relating_convention_exp,last_beginning_image_number,last_cash_on_hand_end_period,last_debts_owed_by_committee,last_debts_owed_to_committee,last_report_type_full,last_report_year,loan_repayments_made,loan_repayments_received,loans_and_loan_repayments_made,loans_and_loan_repayments_received,loans_made,net_contributions,net_operating_expenditures,non_allocated_fed_election_activity,offsets_to_operating_expenditures,operating_expenditures,operating_expenditures_percent,organization_type,organization_type_full,other_disbursements,other_fed_operating_expenditures,other_fed_receipts,other_political_committee_contributions,other_refunds,party_and_other_committee_contributions_percent,party_full,political_party_committee_contributions,receipts,refunded_individual_contributions,refunded_other_political_committee_contributions,refunded_political_party_committee_contributions,refunds_relating_convention_exp,shared_fed_activity,shared_fed_activity_nonfed,shared_fed_operating_expenditures,shared_nonfed_operating_expenditures,sponsor_candidate_ids,sponsor_candidate_list,total_exp_subject_limits,total_transfers,transaction_coverage_date,transfers_from_affiliated_party,transfers_from_nonfed_account,transfers_from_nonfed_levin,transfers_to_affiliated_committee,treasurer_name,unitemized_convention_exp,unitemized_other_disb,unitemized_other_income,unitemized_other_refunds,unitemized_refunds_relating_convention_exp
0.0,0.0,263387.53,U,Unauthorized,C00008169,ASSOCATION OF MISSOURI ELECTRIC COOPERATIVES POLITICAL ACTION COMMITTEE,MO,Q,PAC - Qualified,0.0,0.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,2656.23,0.0,0.0,0.0,0.0,2656.23,0.0,750.0,58795.49,0.0,Q,Quarterly filer,1976-09-20,1976-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607069874769232,319526.79,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,750.0,28.24,V,Cooperative,1906.23,750.0,4963.32,0.0,0.0,0.0,,0.0,58795.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,53832.17,0.0,0.0,0.0,"FORCK, ALAYNA NICOLE",0.0,0.0,0.0,0.0,0.0
0.0,0.0,67640.36,U,Unauthorized,C00008227,"REPUBLICAN PARTY OF ARIZONA, LLC",AZ,Y,Party - Qualified,11241.0,431116.05,0.35,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,1435505.85,0.0,0.0,5000.0,0.0,875935.76,125345.81,1087684.16,1344989.62,0.0,M,Monthly filer,1975-10-06,1975-01-01,0.0,284422.51,16.0,171403.96,113018.55,0.0,0.0,0.0,0.0,0.0,202608209903328722,410325.23,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,419875.05,492770.27,125345.81,35343.8,1087684.16,75.77,,,1348.58,429366.55,32.4,25000.0,0.0,8.25,REPUBLICAN PARTY,121693.54,1778190.72,11241.0,0.0,0.0,0.0,0.0,0.0,98747.52,559570.09,,[],0.0,433201.1,2026-07-31,878497.37,433201.1,0.0,204886.3,"GOULD, RONALD",0.0,0.0,0.0,0.0,0.0
0.0,0.0,637203.01,B,Lobbyist/Registrant PAC,C00008268,TRANSPORT WORKERS UNION OF AMERICA POLITICAL CONTRIBUTIONS COMMITTEE,DC,Q,PAC - Qualified,0.0,2099973.73,77.51,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,1808254.08,0.0,0.0,1401500.0,5000.0,1808254.08,0.0,9748.48,2105973.73,0.0,M,Monthly filer,1976-07-12,1975-03-05,0.0,2099973.73,99.72,49903.52,2050070.21,0.0,0.0,0.0,0.0,0.0,202608209899642676,934922.66,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,2099973.73,8748.48,0.0,1000.0,9748.48,0.54,L,Labor Organization,397005.6,9748.48,0.0,0.0,0.0,0.0,,0.0,2105973.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"LAFRAGOLA, JEROME",0.0,0.0,0.0,0.0,0.0
0.0,0.0,731829.42,U,Unauthorized,C00008409,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL #302 VOLUNTARY POLITICAL FUND,WA,Q,PAC - Qualified,0.0,336112.95,54.73,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,182711.07,0.0,0.0,100000.0,0.0,182711.07,0.0,115.58,336112.95,0.0,M,Monthly filer,1976-03-08,1975-07-15,0.0,336112.95,100.0,11310.0,324802.95,0.0,0.0,0.0,0.0,0.0,202608139899507586,885231.3,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,336112.95,115.58,0.0,0.0,115.58,0.06,L,Labor Organization,82595.49,115.58,0.0,0.0,0.0,0.0,UNKNOWN,0.0,336112.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"KONOPASKI, DAREN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,327028.16,B,Lobbyist/Registrant PAC,C00008474,CITIGROUP INC. PAC - FEDERAL (CITI PAC - FEDERAL),DC,Q,PAC - Qualified,384.6,872964.06,99.88,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,881579.89,0.0,0.0,880500.0,7500.0,881579.89,0.0,695.29,880464.06,0.0,M,Monthly filer,1975-06-07,1975-03-06,0.0,872964.06,99.15,779130.98,93833.08,0.0,0.0,0.0,0.0,0.0,202608189899550285,325912.33,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,872579.46,695.29,0.0,0.0,695.29,0.08,C,Corporation,0.0,695.29,0.0,0.0,0.0,0.0,,0.0,880464.06,384.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"KOLTUN, BENJAMIN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,24389.94,U,Unauthorized,C00008664,MISSOURI REPUBLICAN STATE COMMITTEE-FEDERAL,MO,Y,Party - Qualified,4825.0,433615.29,0.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,1145373.77,0.0,0.0,0.0,0.0,478257.09,0.0,938231.69,716122.01,0.0,M,Monthly filer,1976-07-10,1975-03-10,0.0,408130.85,35.2,347356.61,60774.24,0.0,0.0,0.0,0.0,0.0,202608189899554521,38638.18,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,428790.29,261731.9,0.0,9383.11,938231.69,81.91,,,0.0,153388.51,0.0,25484.44,0.0,2.2,REPUBLICAN PARTY,0.0,1159622.01,4825.0,0.0,0.0,0.0,0.0,0.0,117726.5,667116.68,,[],0.0,443500.0,2026-07-31,273123.61,443500.0,0.0,202317.08,"FINCH, JENNIFER",0.0,0.0,0.0,0.0,0.0
0.0,0.0,517394.07,B,Lobbyist/Registrant PAC,C00008748,SEMPRA ENERGY EMPLOYEES POLITICAL ACTION COMMITTEE- FEDERAL,CA,Q,PAC - Qualified,6640.15,573674.54,98.51,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,498164.5,0.0,0.0,490750.0,16500.0,498164.5,0.0,774.35,590829.26,0.0,M,Monthly filer,1976-03-10,1975-03-04,0.0,573674.54,97.1,398741.23,174933.31,0.0,0.0,0.0,0.0,0.0,202608179899539735,610058.83,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,567034.39,774.35,0.0,0.0,774.35,0.16,C,Corporation,0.0,774.35,654.72,0.0,0.0,0.0,NONE,0.0,590829.26,6640.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"GOMEZ, MARTHA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,3840.08,U,Unauthorized,C00008755,REPUBLICAN PARTY SIXTH CONGRESSIONAL DISTRICT OF WISCONSIN,WI,Y,Party - Qualified,0.0,4030.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,4328.56,0.0,0.0,0.0,0.0,4328.56,0.0,0.0,4035.42,0.0,Q,Quarterly filer,1975-05-13,1975-03-05,0.0,50.0,1.24,50.0,0.0,0.0,0.0,0.0,0.0,0.0,202607280300533121,,,,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,4030.0,0.0,0.0,0.0,0.0,0.0,,,4328.56,0.0,5.42,0.0,0.0,98.63,REPUBLICAN PARTY,3980.0,4035.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2025-06-30,0.0,0.0,0.0,0.0,JOHN WIELAND,0.0,0.0,0.0,0.0,0.0
0.0,0.0,67226.09,U,Unauthorized,C00008839,AMERICAN PODIATRIC MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,MD,Q,PAC - Qualified,855.0,397265.51,98.16,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,401120.2,0.0,0.0,393750.0,11000.0,401120.2,0.0,6515.2,408319.56,0.0,M,Monthly filer,1975-07-02,1975-03-10,0.0,397265.51,97.29,312878.14,84387.37,0.0,0.0,0.0,0.0,0.0,202608199899581141,74425.45,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,396410.51,6466.65,0.0,48.55,6515.2,1.62,,,0.0,6515.2,5.5,0.0,0.0,0.0,,0.0,408319.56,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"CONWAY, MICHAEL A. DR.",0.0,0.0,0.0,0.0,0.0
0.0,0.0,175996.11,B,Lobbyist/Registrant PAC,C00009282,NORFOLK SOUTHERN CORPORATION GOOD GOVERNMENT FUND,DC,Q,PAC - Qualified,6947.29,846460.82,75.33,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,775277.81,0.0,0.0,584000.0,2500.0,775277.81,0.0,3580.52,852493.7,0.0,M,Monthly filer,1975-04-17,1975-03-11,0.0,846460.82,99.29,762832.19,83628.63,0.0,0.0,0.0,0.0,0.0,202608199899576884,253212.0,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,839513.53,47.64,0.0,3532.88,3580.52,0.46,C,Corporation,180750.0,3580.52,0.0,0.0,0.0,0.0,UNKNOWN,0.0,852493.7,6947.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"MARRS, RICHARD",0.0,0.0,0.0,0.0,0.0
0.0,0.0,5087.54,B,Lobbyist/Registrant PAC,C00009357,"THE RECORDING INDUSTRY ASSOCIATION OF AMERICA, INC. POLITICAL ACTION COMMITTEE",DC,Q,PAC - Qualified,0.0,42815.0,100.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,40000.0,0.0,0.0,40000.0,4500.0,40000.0,0.0,0.0,47315.0,0.0,Q,Quarterly filer,1976-10-12,1975-07-14,0.0,42815.0,90.49,39747.0,3068.0,0.0,0.0,0.0,0.0,0.0,202607079874796503,13402.54,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,42815.0,0.0,0.0,0.0,0.0,0.0,T,Trade Association,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"WILLENS, MORNA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,108493.94,B,Lobbyist/Registrant PAC,C00009423,"BY FARMERS, FOR FARMERS PAC LAND O'LAKES, INC. PAC (BY FARMERS, FOR FARMERS PAC)",MN,Q,PAC - Qualified,10.0,68251.0,98.52,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,91864.03,0.0,0.0,90500.0,0.0,91864.03,0.0,1354.03,68316.66,0.0,Q,Quarterly filer,1975-10-14,1975-07-07,0.0,68251.0,99.9,64960.0,3291.0,0.0,0.0,0.0,0.0,0.0,202607149874995001,84946.57,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,68241.0,1354.03,0.0,0.0,1354.03,1.47,V,Cooperative,0.0,1354.03,65.66,0.0,0.0,0.0,,0.0,68316.66,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"KAPPELMAN, PETE",0.0,0.0,0.0,0.0,0.0
0.0,0.0,158515.44,B,Lobbyist/Registrant PAC,C00009639,"TRUIST FINANCIAL CORPORATION FEDERAL, STATE & LOCAL POLITICAL ACTION COMMITTEE (FORMERLY SUNTRUST BANKS, INC. MAIN STREET BANKERS PAC)",VA,Q,PAC - Qualified,0.0,202340.5,86.58,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,83740.0,0.0,0.0,72500.0,0.0,83740.0,0.0,240.0,202440.5,0.0,M,Monthly filer,1976-02-18,1975-03-07,0.0,202340.5,99.95,60898.25,141442.25,0.0,0.0,0.0,0.0,0.0,202608189899547054,277215.94,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,202340.5,140.0,0.0,100.0,240.0,0.29,C,Corporation,11000.0,240.0,0.0,0.0,0.0,0.0,NONE,0.0,202440.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"HOOPER, TODD J",0.0,0.0,0.0,0.0,0.0
0.0,0.0,14937.45,U,Unauthorized,C00009704,CONSERVATIVE VICTORY FUND,VA,Q,PAC - Qualified,0.0,0.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,1252.14,0.0,0.0,0.0,0.0,1252.14,0.0,1252.14,1.11,0.0,Q,Quarterly filer,1976-05-10,1975-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607119874878737,13686.42,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,1252.14,0.0,0.0,1252.14,100.0,,,0.0,1252.14,1.11,0.0,0.0,0.0,CONSERVATIVE PARTY,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"WINTER, THOMAS S. MR.",0.0,0.0,0.0,0.0,0.0
0.0,0.0,30774.01,U,Unauthorized,C00009845,MONTGOMERY COUNTY DEMOCRATIC CENTRAL COMMITTEE,MD,Y,Party - Qualified,952.55,81011.65,0.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,138068.39,0.0,0.0,0.0,0.0,95977.03,0.0,133826.84,81377.83,0.0,M,Monthly filer,1976-07-10,1975-03-12,0.0,76011.65,63.27,58488.12,17523.53,0.0,0.0,0.0,0.0,0.0,202608209899593196,12839.36,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,80059.1,91369.3,0.0,366.18,133826.84,96.93,,,1111.0,68059.09,0.0,5000.0,0.0,4.16,DEMOCRATIC PARTY,0.0,120133.74,952.55,0.0,0.0,0.0,0.0,0.0,23676.39,42091.36,,[],0.0,38755.91,2026-06-30,0.0,38755.91,0.0,2178.0,"SAUNDRY, ANDREW",0.0,0.0,0.0,0.0,0.0
0.0,0.0,82870.84,B,Lobbyist/Registrant PAC,C00009936,AMERICAN FEDERATION OF GOVT. EMPL. POLITICAL ACTION COMMITTEE,DC,Q,PAC - Qualified,1488.0,706483.6,95.37,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,742931.35,0.0,0.0,708500.0,0.0,742931.35,0.0,29943.35,706483.6,0.0,M,Monthly filer,1976-09-20,1975-09-25,0.0,706483.6,100.0,283823.9,422659.7,0.0,0.0,0.0,0.0,0.0,202608109899426501,46423.09,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,704995.6,29943.35,0.0,0.0,29943.35,4.03,L,Labor Organization,3000.0,29943.35,0.0,0.0,0.0,0.0,UNKNOWN,0.0,706483.6,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"KELLEY, EVERETT MR.",0.0,0.0,0.0,0.0,0.0
0.0,0.0,206349.82,B,Lobbyist/Registrant PAC,C00009985,NATIONAL ASSOCIATION OF BROADCASTERS POLITICAL ACTION COMMITTEE (NABPAC),DC,Q,PAC - Qualified,2430.0,1806984.81,98.69,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,1921247.4,0.0,0.0,1896013.0,23500.0,1921247.4,0.0,22804.4,1853289.21,0.0,M,Monthly filer,1975-09-08,1975-07-12,0.0,1791984.81,96.69,1733901.41,58083.4,0.0,0.0,0.0,0.0,0.0,202608109899436971,138391.63,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,1804554.81,0.0,0.0,22804.4,22804.4,1.19,T,Trade Association,0.0,22804.4,0.0,15000.0,0.0,0.81,UNKNOWN,0.0,1853289.21,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"DONILON, SHAWN MR.",0.0,0.0,0.0,0.0,0.0
