all_loans_received,allocated_federal_election_levin_share,cash_on_hand_beginning_period,committee_designation,committee_designation_full,committee_id,committee_name,committee_state,committee_type,committee_type_full,contribution_refunds,contributions,contributions_ie_and_party_expenditures_made_percent,convention_exp,coordinated_expenditures_by_party_committee,coverage_end_date,coverage_start_date,cycle,disbursements,exp_prior_years_subject_limits,exp_subject_limits,fed_candidate_committee_contributions,fed_candidate_contribution_refunds,fed_disbursements,fed_election_activity,fed_operating_expenditures,fed_receipts,federal_funds,filing_frequency,filing_frequency_full,first_f1_date,first_file_date,independent_expenditures,individual_contributions,individual_contributions_percent,individual_itemized_contributions,individual_unitemized_contributions,itemized_convention_exp,itemized_other_disb,itemized_other_income,itemized_other_refunds,itemized_refunds_relating_convention_exp,last_beginning_image_number,last_cash_on_hand_end_period,last_debts_owed_by_committee,last_debts_owed_to_committee,last_report_type_full,last_report_year,loan_repayments_made,loan_repayments_received,loans_and_loan_repayments_made,loans_and_loan_repayments_received,loans_made,net_contributions,net_operating_expenditures,non_allocated_fed_election_activity,offsets_to_operating_expenditures,operating_expenditures,operating_expenditures_percent,organization_type,organization_type_full,other_disbursements,other_fed_operating_expenditures,other_fed_receipts,other_political_committee_contributions,other_refunds,party_and_other_committee_contributions_percent,party_full,political_party_committee_contributions,receipts,refunded_individual_contributions,refunded_other_political_committee_contributions,refunded_political_party_committee_contributions,refunds_relating_convention_exp,shared_fed_activity,shared_fed_activity_nonfed,shared_fed_operating_expenditures,shared_nonfed_operating_expenditures,sponsor_candidate_ids,sponsor_candidate_list,total_exp_subject_limits,total_transfers,transaction_coverage_date,transfers_from_affiliated_party,transfers_from_nonfed_account,transfers_from_nonfed_levin,transfers_to_affiliated_committee,treasurer_name,unitemized_convention_exp,unitemized_other_disb,unitemized_other_income,unitemized_other_refunds,unitemized_refunds_relating_convention_exp
0.0,0.0,132237.69,U,Unauthorized,C00544544,NEW REPUBLICAN PAC,VA,O,Super PAC (Independent Expenditure-Only),0.0,19.21,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,3874.75,0.0,0.0,0.0,0.0,3874.75,0.0,0.0,19.21,0.0,Q,Quarterly filer,2013-05-08,2013-05-08,0.0,19.21,100.0,0.0,19.21,0.0,0.0,0.0,0.0,0.0,202607159875396660,128382.15,40833.34,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,19.21,0.0,0.0,0.0,0.0,0.0,,,3874.75,0.0,0.0,0.0,0.0,0.0,,0.0,19.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"COLLINS, GENTRY",0.0,0.0,0.0,0.0,0.0
0.0,0.0,246190.0,U,Unauthorized,C00544551,HEARTLAND RESURGENCE,MO,O,Super PAC (Independent Expenditure-Only),0.0,0.0,0.0,0.0,0.0,2026-06-15T00:00:00,2025-01-01T00:00:00,2026,246190.0,0.0,0.0,0.0,0.0,246190.0,0.0,246190.0,0.0,0.0,T,Terminated,2013-05-09,2013-05-09,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202606189870728204,0.0,0.0,0.0,TERMINATION REPORT,2026,0.0,0.0,0.0,0.0,0.0,0.0,246190.0,0.0,0.0,246190.0,100.0,,,0.0,246190.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-15,0.0,0.0,0.0,0.0,"HARTLEY, GREGG",0.0,0.0,0.0,0.0,0.0
0.0,0.0,1654.37,U,Unauthorized,C00544767,COMMITTEE TO DEFEAT THE (LAST) PRESIDENT,VA,W,Hybrid PAC (with Non-Contribution Account) - Qualified,0.0,0.0,0.0,0.0,0.0,2025-12-31T00:00:00,2025-01-01T00:00:00,2026,21654.37,0.0,0.0,0.0,0.0,21654.37,0.0,622.48,20000.0,0.0,T,Terminated,2013-05-16,2013-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202601309795246598,0.0,0.0,0.0,TERMINATION REPORT,2025,0.0,0.0,0.0,0.0,0.0,0.0,622.48,0.0,0.0,622.48,2.87,,,21031.89,622.48,20000.0,0.0,0.0,0.0,,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2025-12-31,0.0,0.0,0.0,0.0,"CURTIS, ELIZABETH",0.0,0.0,0.0,0.0,0.0
0.0,0.0,625838.56,B,Lobbyist/Registrant PAC,C00544817,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE (STATE FARM FEDERAL PAC),IL,Q,PAC - Qualified,5375.0,1226899.7,46.68,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,788600.0,0.0,0.0,368100.0,5000.0,788600.0,0.0,0.0,1231899.7,0.0,M,Monthly filer,2013-05-17,2013-05-17,0.0,1226899.7,99.59,827698.11,399201.59,0.0,0.0,0.0,0.0,0.0,202608209899627793,1069138.26,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,1221524.7,0.0,0.0,0.0,0.0,0.0,W,Corporation w/o capital stock,415125.0,0.0,0.0,0.0,0.0,0.0,,0.0,1231899.7,5375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"TIPSORD, JUSTIN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00544833,ELEVENTH CONGRESSIONAL DISTRICT OF MICHIGAN DEMOCRATIC PARTY,MI,Y,Party - Qualified,0.0,0.0,,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q,Quarterly filer,2013-05-20,2013-05-20,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159875278931,0.0,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,DEMOCRATIC PARTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"FETTER, NATHAN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00544858,MADAM PRESIDENT PAC,CA,Q,PAC - Qualified,0.0,521.96,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,421.96,0.0,0.0,0.0,0.0,421.96,0.0,421.96,521.96,0.0,Q,Quarterly filer,2013-05-20,2013-05-20,0.0,521.96,100.0,521.96,0.0,0.0,0.0,0.0,0.0,0.0,202607200300531735,100.0,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,521.96,421.96,0.0,0.0,421.96,100.0,,,0.0,421.96,0.0,0.0,0.0,0.0,,0.0,521.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2025-06-30,0.0,0.0,0.0,0.0,MOSEMARIE BOYD,0.0,0.0,0.0,0.0,0.0
0.0,0.0,21687.3,B,Lobbyist/Registrant PAC,C00544908,BRIGHTLINE HOLDINGS LLC PAC (BRIGHTLINE PAC),FL,Q,PAC - Qualified,0.0,70280.0,100.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,67000.0,0.0,0.0,67000.0,0.0,67000.0,0.0,0.0,70280.0,0.0,Q,Quarterly filer,2013-05-20,2013-05-20,0.0,70280.0,100.0,51825.0,18455.0,0.0,0.0,0.0,0.0,0.0,202607139874897819,24967.3,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,70280.0,0.0,0.0,0.0,0.0,0.0,C,Corporation,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,70280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"YARRIS, CHRISTOPHER MR.",0.0,0.0,0.0,0.0,0.0
0.0,0.0,632166.0,U,Unauthorized,C00544932,PORT AUTHORITY POLICE BENEVOLENT ASSOC INC POLITICAL ACTION COMMITTEE AKA PAPBA PAC,NJ,Q,PAC - Qualified,0.0,125552.0,29.14,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,120096.25,0.0,0.0,35000.0,1500.0,120096.25,0.0,2250.0,127052.0,0.0,Q,Quarterly filer,2013-05-17,2013-05-17,0.0,125552.0,98.82,0.0,125552.0,0.0,0.0,0.0,0.0,0.0,202607159875417206,639121.75,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,125552.0,2250.0,0.0,0.0,2250.0,1.87,L,Labor Organization,82846.25,2250.0,0.0,0.0,0.0,0.0,,0.0,127052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"EKIZIAN, STEPHEN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,277105.37,U,Unauthorized,C00544957,USACS PAC,OH,Q,PAC - Qualified,0.0,249011.15,48.93,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,291250.0,0.0,0.0,142500.0,0.0,291250.0,0.0,0.0,249011.15,0.0,Q,Quarterly filer,2013-05-10,2013-05-10,0.0,249011.15,100.0,221728.56,27282.59,0.0,0.0,0.0,0.0,0.0,202607159875060153,234866.52,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,249011.15,0.0,0.0,0.0,0.0,0.0,,,148750.0,0.0,0.0,0.0,0.0,0.0,,0.0,249011.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"WEBB, LAUREN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,838026.71,D,Leadership PAC,C00545079,BELIEF IN LIFE AND LIBERTY POLITICAL ACTION COMMITTEE (BILL'S PAC),GA,Q,PAC - Qualified,0.0,0.0,20.85,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,213464.58,0.0,0.0,44500.0,0.0,213464.58,0.0,30764.58,34425.75,0.0,M,Monthly filer,2013-05-22,2013-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202608189899546848,658987.88,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,30684.58,0.0,80.0,30764.58,14.41,,,138200.0,30764.58,34345.75,0.0,0.0,0.0,,0.0,34425.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['H0OH06189'],"[{'sponsor_candidate_id': None, 'sponsor_candidate_name': None}]",0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"KILGORE, PAUL",0.0,0.0,0.0,0.0,0.0
0.0,0.0,11915.66,D,Leadership PAC,C00545137,LEADERSHIP OPPORTUNITY INNOVATION SERVICE PAC,DC,Q,PAC - Qualified,0.0,18500.0,92.82,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,147603.47,0.0,0.0,137000.0,0.0,147603.47,0.0,7953.47,168500.0,0.0,M,Monthly filer,2013-05-23,2013-05-23,0.0,11000.0,6.53,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,202608209899805377,32812.19,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,18500.0,7953.47,0.0,0.0,7953.47,5.39,,,2650.0,7953.47,0.0,7500.0,0.0,4.45,,0.0,168500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['H2FL14053'],"[{'sponsor_candidate_id': 'H2FL14053', 'sponsor_candidate_name': 'FRANKEL, LOIS J.'}]",0.0,0.0,2026-07-31,150000.0,0.0,0.0,0.0,"KYRIACOPOULOS, JANICA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,171123.66,B,Lobbyist/Registrant PAC,C00545194,SENTRY INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE,WI,Q,PAC - Qualified,0.0,291620.01,51.64,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,276439.89,0.0,0.0,142750.0,0.0,276439.89,0.0,839.89,294137.39,0.0,M,Monthly filer,2013-05-23,2013-05-23,0.0,291620.01,99.14,231204.73,60415.28,0.0,0.0,0.0,0.0,0.0,202608219903376675,188821.16,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,291620.01,839.89,0.0,0.0,839.89,0.3,C,Corporation,130850.0,839.89,2517.38,0.0,0.0,0.0,,0.0,294137.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,2000.0,"GWIDT, PAUL",0.0,0.0,0.0,0.0,0.0
0.0,0.0,24886.06,U,Unauthorized,C00545202,THE CENTER FOR FREETHOUGHT EQUALITY PAC,DC,Q,PAC - Qualified,0.0,67743.19,70.53,0.0,0.0,2026-07-29T00:00:00,2025-01-01T00:00:00,2026,56710.58,0.0,0.0,40000.0,0.0,56710.58,0.0,1210.58,67743.19,0.0,Q,Quarterly filer,2013-05-23,2013-05-23,0.0,67743.19,100.0,54925.71,12817.48,0.0,0.0,0.0,0.0,0.0,202608059899359054,35918.67,0.0,0.0,PRE-PRIMARY,2026,0.0,0.0,0.0,0.0,0.0,67743.19,1210.58,0.0,0.0,1210.58,2.13,M,Membership Organization,15500.0,1210.58,0.0,0.0,0.0,0.0,,0.0,67743.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-29,0.0,0.0,0.0,0.0,"LOWE, STEVEN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,147409.67,U,Unauthorized,C00545236,NEW VOICE PAC,OH,Q,PAC - Qualified,5000.0,85000.0,33.65,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,163692.84,0.0,0.0,55090.24,0.0,163692.84,0.0,72663.72,85983.4,0.0,Q,Quarterly filer,2013-05-28,2013-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159875068302,69700.23,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,80000.0,72347.32,0.0,316.4,72663.72,44.39,,,30938.88,72663.72,667.0,85000.0,0.0,98.86,,0.0,85983.4,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"RUPPERT, JEFFREY A",0.0,0.0,0.0,0.0,0.0
0.0,0.0,15060.4,U,Unauthorized,C00545558,SUPERIOR AIR-GROUND AMBULANCE SERVICE INC EMPLOYEES PAC (SUPERIOR AMBULANCE EMPLOYEES P,IL,Q,PAC - Qualified,0.0,43458.18,69.31,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,47250.0,0.0,0.0,32750.0,0.0,47250.0,0.0,2500.0,43458.18,0.0,M,Monthly filer,2013-06-06,2013-06-06,0.0,43458.18,100.0,41723.18,1735.0,0.0,0.0,0.0,0.0,0.0,202608209899593411,11268.58,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,43458.18,2500.0,0.0,0.0,2500.0,5.29,C,Corporation,12000.0,2500.0,0.0,0.0,0.0,0.0,,0.0,43458.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"FRASCA, DARREN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,642808.99,U,Unauthorized,C00545780,PLUMBERS AND STEAMFITTERS LOCAL 598 POLITICAL ACTION COMMITTEE (PIPE TRADES 598 PAC),WA,Q,PAC - Qualified,18076.68,670120.36,3.46,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,578024.76,0.0,0.0,20000.0,0.0,578024.76,0.0,424384.08,748302.79,0.0,M,Monthly filer,2013-06-12,2013-06-12,0.0,670120.36,89.55,469736.24,200384.12,0.0,0.0,0.0,0.0,0.0,202608209899667256,811440.97,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,652043.68,423586.53,0.0,797.55,424384.08,73.42,L,Labor Organization,115564.0,424384.08,77384.88,0.0,0.0,0.0,,0.0,748302.79,18076.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"BUMPAOUS, NICKOLAS",0.0,0.0,0.0,0.0,0.0
0.0,0.0,723.35,U,Unauthorized,C00545798,AMERICAN LIBERTY PAC,VA,O,Super PAC (Independent Expenditure-Only),0.0,30.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,667.66,0.0,0.0,0.0,0.0,667.66,0.0,667.66,30.0,0.0,Q,Quarterly filer,2013-06-11,2013-06-11,0.0,30.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,202607089874801230,85.69,15314.93,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,30.0,667.66,0.0,0.0,667.66,100.0,,,0.0,667.66,0.0,0.0,0.0,0.0,,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,SUSAN KELLY MCCARTHY,0.0,0.0,0.0,0.0,0.0
0.0,0.0,95767.1,J,Joint fundraising committee,C00545830,CASEY KEYSTONE VICTORY FUND,PA,N,PAC - Nonqualified,1505.0,0.0,0.0,0.0,0.0,2025-06-17T00:00:00,2025-01-01T00:00:00,2026,95826.56,0.0,0.0,0.0,0.0,95826.56,0.0,14000.06,59.46,0.0,T,Terminated,2013-06-11,2013-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202506209762402169,0.0,0.0,0.0,TERMINATION REPORT,2025,0.0,0.0,0.0,0.0,0.0,-1505.0,13940.6,0.0,59.46,14000.06,14.61,,,0.0,14000.06,0.0,0.0,0.0,0.0,,0.0,59.46,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2025-06-17,0.0,0.0,0.0,80321.5,"O'DONNELL, NEIL T.",0.0,0.0,0.0,0.0,0.0
0.0,0.0,1137.0,U,Unauthorized,C00545897,AMERICANS FOR LIBERTY PAC,TX,V,Hybrid PAC (with Non-Contribution Account) - Nonqualified,0.0,0.0,,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q,Quarterly filer,2013-06-13,2013-06-13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159890689660,1137.0,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,JOSEPH DOZIER,0.0,0.0,0.0,0.0,0.0
0.0,0.0,23185.25,D,Leadership PAC,C00545970,ROLE MODEL LEADERSHIP PAC,DC,N,PAC - Nonqualified,0.0,0.0,,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q,Quarterly filer,2013-06-12,2013-06-12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607169890838593,23185.25,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['H0FL17068'],"[{'sponsor_candidate_id': 'H0FL17068', 'sponsor_candidate_name': 'WILSON, FREDERICA S.'}]",0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"MIYAMOTO, YUICHI",0.0,0.0,0.0,0.0,0.0
0.0,0.0,63462.42,B,Lobbyist/Registrant PAC,C00546101,NEWS CORPORATION POLITICAL ACTION COMMITTEE (NEWS CORP PAC),NY,Q,PAC - Qualified,0.0,47467.49,100.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,79000.0,0.0,0.0,79000.0,0.0,79000.0,0.0,0.0,47467.49,0.0,M,Monthly filer,2013-06-20,2013-06-20,0.0,47467.49,100.0,41879.09,5588.4,0.0,0.0,0.0,0.0,0.0,202608189899551772,31929.91,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,47467.49,0.0,0.0,0.0,0.0,0.0,C,Corporation,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47467.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"PATTERSON, CECEILE",0.0,0.0,0.0,0.0,0.0
0.0,0.0,104434.98,B,Lobbyist/Registrant PAC,C00546119,SELECT MEDICAL CORPORATION PAC,PA,Q,PAC - Qualified,0.0,433580.81,75.69,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,339532.0,0.0,0.0,257000.0,10000.0,339532.0,0.0,32.0,443580.81,0.0,Q,Quarterly filer,2013-06-20,2013-06-20,0.0,433580.81,97.75,413810.99,19769.82,0.0,0.0,0.0,0.0,0.0,202607149874982390,208483.79,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,433580.81,32.0,0.0,0.0,32.0,0.01,C,Corporation,82500.0,32.0,0.0,0.0,0.0,0.0,,0.0,443580.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"WALTERS, WILLIAM",0.0,0.0,0.0,0.0,0.0
0.0,0.0,973409.56,B,Lobbyist/Registrant PAC,C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,VA,Q,PAC - Qualified,1316.0,1391683.81,99.91,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,1477816.0,0.0,0.0,1476500.0,6500.0,1477816.0,0.0,0.0,1398183.81,0.0,M,Monthly filer,2013-06-25,2013-06-25,0.0,1391683.81,99.54,1173975.45,217708.36,0.0,0.0,0.0,0.0,0.0,202608179899540080,893777.37,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,1390367.81,0.0,0.0,0.0,0.0,0.0,C,Corporation,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1398183.81,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"BERL, PETER",0.0,0.0,0.0,0.0,0.0
0.0,0.0,18531.69,D,Leadership PAC,C00546325,TAKING AN INDEPENDENT PERSPECTIVE TOGETHER FOR OUR NATION PAC,CO,N,PAC - Nonqualified,0.0,0.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,1500.0,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,0.0,0.0,Q,Quarterly filer,2013-07-01,2013-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607109874867864,17031.69,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,1500.0,100.0,,,0.0,1500.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['H6CO03139'],"[{'sponsor_candidate_id': 'H6CO03139', 'sponsor_candidate_name': 'TIPTON, SCOTT R.'}]",0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"KENNEDY, KATHERINE",0.0,0.0,0.0,0.0,0.0
1000.0,0.0,1334.0,U,Unauthorized,C00546341,SOUTHERN NATIONAL CONGRESS,TN,N,PAC - Nonqualified,0.0,460.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,456.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,460.0,0.0,Q,Quarterly filer,2013-07-01,2013-07-01,0.0,460.0,31.51,0.0,460.0,0.0,0.0,0.0,0.0,0.0,202607270300532881,2338.0,,,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,456.0,0.0,0.0,0.0,0.0,0.0,,0.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2025-06-30,0.0,0.0,0.0,0.0,SAM NELSON,0.0,0.0,0.0,0.0,0.0
0.0,0.0,63481.32,B,Lobbyist/Registrant PAC,C00546473,BOMBARDIER AEROSPACE (HOLDINGS) USA INC. PAC (BOMBARDIER PAC),DC,Q,PAC - Qualified,0.0,37511.0,100.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,3500.0,0.0,0.0,3500.0,0.0,3500.0,0.0,0.0,37511.0,0.0,Q,Quarterly filer,2013-07-02,2013-07-02,0.0,37511.0,100.0,27219.0,10292.0,0.0,0.0,0.0,0.0,0.0,202607159875811207,97492.32,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,37511.0,0.0,0.0,0.0,0.0,0.0,C,Corporation,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"MAUGHAN, CRISTIN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,2097.0,U,Unauthorized,C00546481,EQUIDAD POLITICAL ACTION COMMITTEE,PR,O,Super PAC (Independent Expenditure-Only),0.0,0.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,129.65,0.0,0.0,0.0,0.0,129.65,0.0,129.65,0.0,0.0,Q,Quarterly filer,2013-07-02,2013-07-02,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159875119745,1967.35,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,129.65,0.0,0.0,129.65,100.0,,,0.0,129.65,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"CINTRON, ANGEL",0.0,0.0,0.0,0.0,0.0
0.0,0.0,19577.23,J,Joint fundraising committee,C00546663,NRSC/NRCC VICTORY COMMITTEE,VA,N,PAC - Nonqualified,0.0,0.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,11512.19,0.0,0.0,0.0,0.0,11512.19,0.0,11512.19,0.0,0.0,Q,Quarterly filer,2013-07-09,2013-07-09,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159890102469,8065.04,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,11512.19,0.0,0.0,11512.19,100.0,,,0.0,11512.19,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,KEITH A DAVIS,0.0,0.0,0.0,0.0,0.0
